year,statefip,incwage,rentgrs,foodstmp,age,sex,marst,race,hispan,labforce,school
2019,new york,72000,2100,no,36,female,"married, spouse present",white,other,"yes, in the labor force","no, not in school"
2019,north carolina,0,0,no,72,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2019,michigan,19000,1500,no,41,female,widowed,black/african american/negro,not hispanic,"yes, in the labor force","yes, in school"
2019,massachusetts,15200,0,no,61,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,california,0,0,no,80,male,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2019,new york,54000,0,no,39,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,new york,59000,2750,no,44,male,never married/single,other asian or pacific islander,not hispanic,"yes, in the labor force","no, not in school"
2019,michigan,20000,750,no,32,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,florida,35000,1463,no,44,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,wisconsin,12000,0,no,70,female,widowed,white,not hispanic,"yes, in the labor force","no, not in school"
2019,ohio,0,0,no,77,female,widowed,black/african american/negro,not hispanic,"no, not in the labor force","no, not in school"
2019,florida,18000,0,no,50,male,never married/single,white,other,"yes, in the labor force","no, not in school"
2019,texas,9600,726,no,19,female,"married, spouse absent",white,mexican,"yes, in the labor force","yes, in school"
2019,new york,999999,750,no,5,male,never married/single,two major races,not hispanic,n/a,"yes, in school"
2019,illinois,999999,0,no,6,male,never married/single,white,not hispanic,n/a,"yes, in school"
2019,massachusetts,0,0,no,70,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,utah,999999,0,no,6,female,never married/single,white,not hispanic,n/a,"yes, in school"
2019,california,999999,0,no,9,male,never married/single,white,mexican,n/a,"yes, in school"
2019,texas,30000,1440,no,30,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,colorado,50000,2913,no,40,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,washington,80000,0,no,58,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,new jersey,999999,0,no,9,male,never married/single,white,not hispanic,n/a,"yes, in school"
2019,colorado,0,0,no,66,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2019,indiana,999999,0,no,4,male,never married/single,white,not hispanic,n/a,"yes, in school"
2019,virginia,9000,0,no,24,male,never married/single,two major races,not hispanic,"yes, in the labor force","no, not in school"
2019,ohio,5100,0,no,71,female,divorced,white,not hispanic,"no, not in the labor force","no, not in school"
2019,illinois,60000,0,no,31,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,missouri,999999,0,no,10,male,never married/single,black/african american/negro,not hispanic,n/a,"yes, in school"
2019,ohio,999999,0,no,15,male,never married/single,white,mexican,n/a,"yes, in school"
2019,maryland,0,890,no,38,female,divorced,white,not hispanic,"no, not in the labor force","no, not in school"
2019,utah,26000,600,no,32,female,never married/single,white,mexican,"yes, in the labor force","no, not in school"
2019,georgia,999999,0,yes,15,male,never married/single,white,not hispanic,n/a,"yes, in school"
2019,california,76000,0,no,53,female,"married, spouse present","other race, nec",other,"yes, in the labor force","yes, in school"
2019,michigan,29500,0,no,65,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,texas,0,0,no,23,female,never married/single,"other race, nec",mexican,"no, not in the labor force","no, not in school"
2019,minnesota,999999,0,no,10,male,never married/single,white,not hispanic,n/a,"yes, in school"
2019,california,0,0,no,64,female,"married, spouse present",white,mexican,"no, not in the labor force","no, not in school"
2019,virginia,0,0,no,18,female,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2019,missouri,670,0,yes,46,male,divorced,white,not hispanic,"yes, in the labor force","no, not in school"
2019,california,0,2226,no,75,female,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2019,pennsylvania,3000,0,no,18,male,never married/single,white,not hispanic,"no, not in the labor force","yes, in school"
2019,new jersey,0,0,no,65,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2019,pennsylvania,13900,0,no,23,male,never married/single,white,not hispanic,"yes, in the labor force","yes, in school"
2019,tennessee,0,0,no,79,male,divorced,white,not hispanic,"no, not in the labor force","no, not in school"
2019,new jersey,0,0,no,84,female,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2019,new york,0,0,no,84,female,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2019,north carolina,80000,0,no,62,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,ohio,999999,0,no,15,male,never married/single,white,not hispanic,n/a,"yes, in school"
2019,kentucky,999999,0,no,5,female,never married/single,white,mexican,n/a,"yes, in school"
2019,california,175000,3623,no,41,male,"married, spouse present",white,mexican,"yes, in the labor force","no, not in school"
2019,california,25000,1430,no,39,male,divorced,white,not hispanic,"yes, in the labor force","no, not in school"
2019,new york,999999,0,no,13,female,never married/single,white,not hispanic,n/a,"yes, in school"
2019,new york,0,0,no,21,male,never married/single,white,not hispanic,"no, not in the labor force","no, not in school"
2019,nebraska,0,0,no,57,female,"married, spouse present",other asian or pacific islander,not hispanic,"no, not in the labor force","no, not in school"
2019,illinois,999999,0,no,2,male,never married/single,white,not hispanic,n/a,n/a
2019,arizona,0,0,no,18,female,never married/single,other asian or pacific islander,not hispanic,"no, not in the labor force","yes, in school"
2019,north carolina,999999,0,no,12,male,never married/single,white,mexican,n/a,"yes, in school"
2019,arkansas,2000,0,no,66,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,mississippi,5000,1585,no,20,female,never married/single,black/african american/negro,not hispanic,"yes, in the labor force","yes, in school"
2019,texas,999999,0,no,7,male,never married/single,chinese,not hispanic,n/a,"yes, in school"
2019,oregon,70000,0,no,24,female,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2019,tennessee,1500,0,no,19,male,never married/single,chinese,not hispanic,"yes, in the labor force","yes, in school"
2019,new york,93000,0,no,40,female,never married/single,white,not hispanic,"yes, in the labor force","no, not in school"
2019,mississippi,999999,0,yes,8,female,never married/single,white,not hispanic,n/a,"yes, in school"
2019,kentucky,22000,0,no,53,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,illinois,999999,0,no,9,male,never married/single,white,not hispanic,n/a,"yes, in school"
2019,florida,25000,1300,no,17,male,never married/single,white,mexican,"yes, in the labor force","yes, in school"
2019,california,0,0,no,89,male,widowed,"other race, nec",mexican,"no, not in the labor force","no, not in school"
2019,texas,0,0,no,73,female,"married, spouse present",black/african american/negro,not hispanic,"no, not in the labor force","no, not in school"
2019,california,0,0,no,35,female,never married/single,japanese,not hispanic,"no, not in the labor force","no, not in school"
2019,nevada,999999,0,no,15,male,never married/single,white,not hispanic,n/a,"yes, in school"
2019,new york,999999,0,no,10,female,never married/single,two major races,puerto rican,n/a,"yes, in school"
2019,california,999999,2927,no,1,female,never married/single,white,not hispanic,n/a,n/a
2019,washington,999999,0,no,6,male,never married/single,white,mexican,n/a,"yes, in school"
2019,colorado,999999,0,no,6,male,never married/single,two major races,not hispanic,n/a,"no, not in school"
2019,california,0,0,no,89,female,widowed,white,not hispanic,"no, not in the labor force","no, not in school"
2019,california,0,0,no,32,male,never married/single,other asian or pacific islander,not hispanic,"no, not in the labor force","no, not in school"
2019,south carolina,76000,0,no,43,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,oregon,0,0,no,36,male,divorced,white,not hispanic,"no, not in the labor force","no, not in school"
2019,new jersey,0,0,no,76,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2019,wisconsin,35000,0,no,53,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,georgia,33300,0,no,34,female,"married, spouse present",white,not hispanic,"yes, in the labor force","yes, in school"
2019,arizona,0,0,no,67,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2019,texas,999999,0,no,15,male,never married/single,white,mexican,n/a,"yes, in school"
2019,kansas,0,0,no,78,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2019,nevada,999999,0,yes,8,male,never married/single,white,not hispanic,n/a,"yes, in school"
2019,new york,45000,0,no,35,male,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,california,0,0,no,72,male,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2019,north carolina,4900,0,no,18,female,never married/single,black/african american/negro,not hispanic,"yes, in the labor force","yes, in school"
2019,arizona,999999,0,yes,2,male,never married/single,white,not hispanic,n/a,n/a
2019,tennessee,140000,0,no,52,female,"married, spouse present",other asian or pacific islander,not hispanic,"yes, in the labor force","no, not in school"
2019,oklahoma,999999,0,yes,11,male,never married/single,white,not hispanic,n/a,"yes, in school"
2019,south carolina,600,0,no,67,female,"married, spouse present",white,not hispanic,"no, not in the labor force","no, not in school"
2019,florida,0,500,no,25,female,"married, spouse present",white,not hispanic,"yes, in the labor force","no, not in school"
2019,texas,12600,0,no,64,female,"married, spouse present",black/african american/negro,not hispanic,"yes, in the labor force","no, not in school"
